"predictionThreshold","PersonCountAtRisk","PersonCountWithOutcome","averagePredictedProbability","StDevPredictedProbability","MinPredictedProbability","P25PredictedProbability","MedianPredictedProbability","P75PredictedProbability","MaxPredictedProbability","observedIncidence","evaluation"
0.0236529416690537,8,0,0.0238147416574106,0.000117622637087612,0.023668835829941,0.0237224473706061,0.0237822029547066,0.0239164597345451,0.0239779323388351,0,"Test"
0.0239840283319203,7,0,0.0240528130055466,3.45639251443253e-05,0.024008412304261,0.0240223621071246,0.0240673851841152,0.0240782596616585,0.0240926500128836,0,"Test"
0.0241124239034919,8,1,0.0243394282393718,0.000154295467622677,0.0241153786227782,0.0242241443935042,0.0244075476640422,0.0244601659754574,0.0244764237871831,0.125,"Test"
0.0244853426188491,8,0,0.0246385402373835,0.000102215649681825,0.0244929401421201,0.0245802577137155,0.0246489124835558,0.0246980981823004,0.0247767713790816,0,"Test"
0.0247829245591654,7,0,0.0248779107300995,5.22521153638828e-05,0.0248060722366233,0.0248351231766327,0.0248889493258397,0.0249205886710087,0.0249389298529507,0,"Test"
0.024953034567683,8,0,0.0250810506045462,0.000124943171638036,0.0249549579378737,0.0250078839972879,0.0250316728449709,0.0251205741020281,0.0253276349906117,0,"Test"
0.0253552978253678,8,0,0.0255381295238876,9.34146557995907e-05,0.0253779310538046,0.0254759663001224,0.0255601069150704,0.0256164067318066,0.0256386405414651,0,"Test"
0.0256467370958008,7,1,0.0258515795823576,0.000111654137720392,0.0256754430611729,0.0258056111766372,0.0258569135093945,0.0258928999220605,0.0260316783085403,0.142857142857143,"Test"
0.0260551770155094,8,0,0.0262470117974305,8.80097457086263e-05,0.0260580813500786,0.0262265219123138,0.0262708371719136,0.0263109331253269,0.0263211565307184,0,"Test"
0.0263223087017048,8,0,0.0265010167647374,0.000124669309000698,0.0263232139789084,0.02640812961753,0.0265382196961129,0.0265935943925586,0.0266353231053618,0,"Test"
0.026658185615346,7,0,0.0268567004203049,8.72896852495942e-05,0.0267347253226844,0.0267900480741098,0.0268579807577474,0.0269356997381054,0.0269527012372722,0,"Test"
0.0270252808775989,8,2,0.0271390788237629,7.69170016248054e-05,0.0270333452820797,0.0270801868998095,0.027133378873161,0.027192978441643,0.0272410312306188,0.25,"Test"
0.0273310721119773,8,0,0.0275290445542796,9.0398891968557e-05,0.0273989976891425,0.0274759704867031,0.0275219650374264,0.0276036742012986,0.0276567725401796,0,"Test"
0.027657649949542,7,0,0.0277510654520622,9.36479758473444e-05,0.0276604284125229,0.0276955285833405,0.0277390166398271,0.0277613069465169,0.0279443420523706,0,"Test"
0.0280379429695545,8,0,0.0284688242464523,0.000237999872219983,0.0280472002031221,0.0283099349789045,0.0285112258008793,0.0286505401425792,0.0287614229323776,0,"Test"
0.0287754902454293,8,1,0.0289333376995717,8.88966032595763e-05,0.0287856769203978,0.0289018079282543,0.0289522530040192,0.0289996665748083,0.0290213999941645,0.125,"Test"
0.0290343802993414,7,1,0.0292244120563089,0.000111752105876691,0.029073321214872,0.0291327353306862,0.029237949737518,0.0293201264977887,0.0293538897848223,0.142857142857143,"Test"
0.0294522728899,8,1,0.0296657621881967,0.000176402652903723,0.0294608279425154,0.0295165765498567,0.0296666928826644,0.0298042694023026,0.0298784779240318,0.125,"Test"
0.0299324743030506,8,0,0.0301231672964163,0.000103258834971385,0.0299699972105044,0.0300721641553191,0.0301392348278859,0.030167732903924,0.0302963508832609,0,"Test"
0.0303016392972094,7,0,0.030385922559143,7.0982789790362e-05,0.0303166909369092,0.0303492651955173,0.0303574444587319,0.0303985274026216,0.0305317373220817,0,"Test"
0.0305534338463221,8,3,0.030782165369008,0.000131637469720112,0.0305550669180391,0.0307296362554595,0.0307942286501696,0.0308374270949001,0.0309683003321939,0.375,"Test"
0.0309952794372539,8,0,0.0312460997457135,0.000155679127228201,0.0310132655072939,0.031146395514456,0.0312485361739883,0.0313797615479568,0.0314275387006797,0,"Test"
0.0314600892345183,7,0,0.0319837912284125,0.000279356026367171,0.0315480962334151,0.0318436696196754,0.0319916050990114,0.0321711714815136,0.0323171550640833,0,"Test"
0.0323232098087519,8,0,0.0326497527622334,0.000230537937863424,0.0323235962818159,0.0325272952505196,0.0326189962077063,0.0327578943446125,0.0330064900679454,0,"Test"
0.0330571087046184,8,1,0.0334529243086852,0.000340134736389736,0.0330894714395405,0.0331466398991156,0.033365144267701,0.0338280135166098,0.0338590009664377,0.125,"Test"
0.0338773059513044,7,0,0.0340719480177409,0.00013277131958159,0.0339243759123903,0.0339956902419021,0.0340116931221464,0.03414957192095,0.0342770427639456,0,"Test"
0.0343699988469834,8,0,0.0351159434978659,0.000466662358043478,0.0343748912724065,0.03473255080738,0.035333838334872,0.0354621356129274,0.0355505853071182,0,"Test"
0.0355750704121091,8,2,0.0363533415444731,0.000426835248460066,0.0355900774119422,0.0361545879357874,0.0364353177297397,0.0366298746053834,0.0368426316570799,0.25,"Test"
0.0368821435237267,7,0,0.0375318763624254,0.000417768487053436,0.0369788794731034,0.0371766957963816,0.0376184791983532,0.0378895397412082,0.0379933047903414,0,"Test"
0.0390084481761858,8,0,0.0403554305099054,0.000741657444902074,0.0390507458172626,0.0400695607900231,0.0403487269701825,0.0406590692181729,0.0415914515398112,0,"Test"
0.0424854893801338,8,0,0.0440791349939571,0.000658019907798347,0.043010559222863,0.0437410241889533,0.0440155695165642,0.044531939985931,0.0451102607498757,0,"Test"
0.0456209430622025,7,0,0.0504376390129271,0.00513391357697828,0.046812535124298,0.0472592889608014,0.0483987511128842,0.0512844011755257,0.0607648065806532,0,"Test"
0.0637670760309377,8,0,0.288555847129031,0.0984123122211965,0.0638599297252763,0.278355015881469,0.309317261886092,0.338918752957965,0.38993575810333,0,"Test"
0.429553144156973,8,6,0.709744231055209,0.156758479356904,0.451837923812149,0.69117354918068,0.791538538343056,0.802306766089616,0.807925930067476,0.75,"Test"
0.813860858804276,7,6,0.83702970275375,0.00996415740789672,0.827070861476503,0.830632353310052,0.833329954906567,0.843027915156794,0.851486565959486,0.857142857142857,"Test"
0.85195395237914,8,7,0.857051437814803,0.00404916345373196,0.8519634908775,0.853291418912948,0.858000999490135,0.859618540744279,0.862751206619283,0.875,"Test"
0.86347622466786,8,8,0.868256730665269,0.00305707531977211,0.863866619001709,0.866730070477825,0.868755996545812,0.870162296103889,0.872253515262269,1,"Test"
0.872878651473276,7,4,0.879076369780018,0.00406899402860936,0.874207065921667,0.875551181593717,0.878839392263842,0.882827569237274,0.883730628612639,0.571428571428571,"Test"
0.885398039852347,8,8,0.890353368503386,0.00344133038800046,0.885414882390121,0.887839989211438,0.891249779993759,0.893045060095487,0.894089428428311,1,"Test"
0.894955367201492,8,7,0.902764359060146,0.0058761970249202,0.895401456872525,0.896417851199647,0.904672690138601,0.906915117806275,0.910600129653955,0.875,"Test"
0.910939174994823,8,7,0.923562129036755,0.014175473067755,0.911627539777799,0.913181132050949,0.919568572910042,0.926702169419096,0.952812671425386,0.875,"Test"
0,24,0,0.00109561194591534,0.000120480793107832,0.000785082531114694,0.0010149338562959,0.00112999274310294,0.00119066454648366,0.00122014056707452,0,"Train"
0.00122021645985259,23,0,0.00132691525852158,5.94574372499678e-05,0.00122165842263599,0.00127249186263595,0.00134139081532439,0.00137015591874785,0.00142581858135961,0,"Train"
0.00142657811112671,23,0,0.00151464746431167,4.41997993136501e-05,0.0014334138790306,0.00148171564598275,0.001533288230223,0.00154978903164327,0.00157389402759134,0,"Train"
0.00157446903539492,23,0,0.00164596351854857,5.13586789718511e-05,0.00157772741294858,0.00160029388528584,0.00163525438077862,0.00169402919019058,0.00172179204056512,0,"Train"
0.00172298128907098,23,0,0.00180922142352354,5.34954002405161e-05,0.0017277382830944,0.00176585161692365,0.00180629128347447,0.00185869688404381,0.00189213728427139,0,"Train"
0.00189602723016816,23,0,0.00198539139986455,5.08173768739634e-05,0.00190769706785847,0.00193707245414249,0.00200405282810662,0.002031770992333,0.00205077717648665,0,"Train"
0.00205314019776803,23,0,0.00212842622034532,4.2923040644675e-05,0.00205865391409124,0.00208658151050413,0.00213714017571033,0.00215849799426334,0.00219304435202428,0,"Train"
0.00219529476398046,23,0,0.00244372005575202,0.000163331085915978,0.0021994741004705,0.00231190379656851,0.00239962988136103,0.00261462925474957,0.00271668855504509,0,"Train"
0.0027438811280984,23,0,0.00327320297091673,0.000466081868562686,0.00278466998767837,0.0029821106768345,0.00314374776268481,0.00346421632088702,0.00500211959957193,0,"Train"
0.00596750581578852,23,0,0.010349284415422,0.000808340079319214,0.00714742230227551,0.0102301542507351,0.0105516549040444,0.0107890853883979,0.0109954812671183,0,"Train"
0.0109985611312755,23,0,0.0113516135629649,0.000219955198944189,0.0110016409954328,0.0111200622930585,0.0114122738384578,0.0115470046195482,0.011666874841399,0,"Train"
0.0116825274322595,23,0,0.012003095630734,0.000245321416735418,0.011695334097509,0.0117772360671943,0.011862203482487,0.0122619953723883,0.0123587246146259,0,"Train"
0.0123661121568877,23,0,0.0125973612763012,0.000107862221306798,0.0123710371850623,0.0125030044762489,0.0126237100351729,0.0126725582220062,0.0127509135338541,0,"Train"
0.0127570502741682,23,0,0.0128956629672248,0.000121101884562032,0.0127603546727989,0.0127927586111233,0.0128883540819437,0.0129544508958359,0.0131243588661152,0,"Train"
0.0131312747570239,23,0,0.0133644165779289,0.000159377399484787,0.0131342387102704,0.0132380281603839,0.0133125056321747,0.0135102549529074,0.013609165552393,0,"Train"
0.0136117118093783,23,0,0.0137724518794154,0.00010786165889848,0.0136125605617068,0.0136737488659581,0.0137777917292043,0.0138528348326225,0.0139396275961516,0,"Train"
0.0139598710407116,23,0,0.0141342242526128,9.15368541277171e-05,0.0139649319018515,0.0140494854741086,0.014168758622004,0.0142063171338508,0.0142516423954827,0,"Train"
0.0142542964775224,23,0,0.0143948719349722,0.000104843251812903,0.0142547648449411,0.0142857522239028,0.014384894333773,0.0144815709188741,0.0145707442136796,0,"Train"
0.0145784444505898,23,0,0.0147597858752372,0.000107707886247375,0.0145793000324687,0.0146611355930131,0.0147698645547787,0.0148500974065694,0.0149046939218021,0,"Train"
0.0149051595550253,24,0,0.0150335238777654,7.80873048853998e-05,0.0149051840620371,0.0149784038302266,0.0150352581976928,0.0151049114126353,0.0151500988515787,0,"Train"
0.0151500988515787,23,0,0.0152870776027278,9.22046913840336e-05,0.0151557292119613,0.0152117668477408,0.0152753730186002,0.0153553831998392,0.0154695579177302,0,"Train"
0.0154705021234222,23,0,0.015629828444432,9.23219454379755e-05,0.0154884420315706,0.01553787572887,0.0156594021676501,0.0157078918348486,0.0157465503941771,0,"Train"
0.015746842360144,23,0,0.0158875628141214,7.43151274325734e-05,0.0157494700538462,0.0158349062270365,0.0158914199648206,0.0159525901511353,0.0159743605762221,0,"Train"
0.0159743696951639,23,0,0.0160383063860284,4.02301729594025e-05,0.0159744213691675,0.0160047085606524,0.0160223866183181,0.016066789938556,0.0161151557683783,0,"Train"
0.0161164232687532,23,0,0.0162053376530875,5.48808646282345e-05,0.0161214932702527,0.0161681602990846,0.0161995835688535,0.0162437644351804,0.0163045659094473,0,"Train"
0.0163059007433679,23,0,0.0164573650600441,8.10014094088767e-05,0.0163099052451296,0.0163989798791917,0.016459407481547,0.0165245340105027,0.0165724626228118,0,"Train"
0.0165745395222155,23,0,0.0167180573255772,8.42148225528597e-05,0.016579385620824,0.0166653983281652,0.0167163229561327,0.0167916951906369,0.0168384334797044,0,"Train"
0.0168431044746406,23,0,0.01694128306423,6.16671472575831e-05,0.016851779179522,0.0168895152655228,0.016928575669402,0.0169880878132037,0.0170351354248388,0,"Train"
0.0170407683911747,23,0,0.0171753143643758,7.16312967043278e-05,0.0170492178406785,0.017127446000057,0.0171896439278666,0.0172295437935439,0.0172735784800852,0,"Train"
0.0172741293956205,23,0,0.0173922584041766,7.39569654932028e-05,0.0172748027368301,0.0173234476234671,0.0173876731169753,0.0174560207965809,0.0175234555876194,0,"Train"
0.0175234908331054,23,0,0.0176226095637981,5.90039931128344e-05,0.0175235260785914,0.0175825994022161,0.0176160169857758,0.0176820839422873,0.0177152471296271,0,"Train"
0.0177425287067561,23,0,0.0178541094685049,7.5597657231066e-05,0.0177648499971343,0.0177870278775603,0.0178396476383265,0.0179054614209243,0.0179963029428399,0,"Train"
0.0180149276592371,23,0,0.0180704223040942,3.35743314786933e-05,0.0180273441368353,0.0180441584884095,0.0180706470246825,0.0180943034683753,0.0181454987062786,0,"Train"
0.0181458315391086,23,0,0.0182649136684656,6.39009161143608e-05,0.0181460107567863,0.0182264580216369,0.0182567927351877,0.0183118800362107,0.0183734950591821,0,"Train"
0.0183836655314639,23,0,0.0184642401716309,5.42671069420636e-05,0.0183880243052989,0.0184128578475024,0.0184784253088536,0.0185113659096945,0.0185431625409778,0,"Train"
0.018553511309914,23,0,0.0186664193566098,4.93673540026442e-05,0.0185569608995594,0.0186317641547905,0.0186819849237022,0.0186994125829496,0.0187449653914574,0,"Train"
0.0187566405374925,23,0,0.0188194970513445,3.72057943828749e-05,0.0187595593240013,0.0187872780554012,0.0188218775942222,0.0188492952056097,0.0188787966812552,0,"Train"
0.0188860086440931,23,0,0.0189994336933466,8.1384192148149e-05,0.0188872813434175,0.0189352837918946,0.0189760553109817,0.0190520146102815,0.0191440333473787,0,"Train"
0.0191468687108495,23,0,0.0192526918159303,7.39554439774295e-05,0.0191471837512351,0.0191809747652727,0.0192527178502072,0.0193210603799152,0.0193607846936783,0,"Train"
0.0193704868426019,24,0,0.019417803947859,3.36918367282452e-05,0.0193709974820189,0.019388597936481,0.0194074055780987,0.0194499558648555,0.019478921415249,0,"Train"
0.019478921415249,23,0,0.0195564932085221,4.80920582019627e-05,0.0194797968400899,0.0195283671093011,0.0195564820323744,0.0195769136602223,0.0196480717309687,0,"Train"
0.0196482408516442,23,0,0.0197260271107479,6.25358698752456e-05,0.0196514541444794,0.0196720219689166,0.0197023514912286,0.0197891323481044,0.0198180153034201,0,"Train"
0.0198185440650997,23,0,0.019929525982501,6.93680089578437e-05,0.0198233029202158,0.0198761756900852,0.019925965634623,0.0199824948671859,0.0200385894887009,0,"Train"
0.0200420804244335,23,0,0.0201852420052776,7.68792267553893e-05,0.020061862393585,0.0201429773737817,0.020175261810879,0.0202412998010829,0.0203210634169272,0,"Train"
0.0203226545406666,23,0,0.020412806696377,5.03694256840248e-05,0.0203290190356243,0.0203822055212305,0.0204118107934688,0.0204509775649889,0.0205056055642185,0,"Train"
0.0205077604395087,23,0,0.0206113814395104,6.5588605976595e-05,0.0205142250653794,0.0205424196812591,0.0206208052559026,0.0206669285181794,0.0207136241606412,0,"Train"
0.0207143595259696,23,0,0.0208254636797406,8.59949834906928e-05,0.0207160753784024,0.0207531710940448,0.0208175783677753,0.0208888605991915,0.0209940390448417,0,"Train"
0.0209942929291689,23,0,0.0210603509113797,3.31412882594906e-05,0.0209947644286336,0.0210366592098665,0.0210601236889082,0.0210842634827133,0.0211136759282274,0,"Train"
0.0211146348941876,23,0,0.0212152937183874,5.40345306421377e-05,0.0211160733431278,0.0211727239531228,0.0212020922655649,0.0212571559493186,0.0212949993720091,0,"Train"
0.0212979754142286,23,0,0.0213809988426584,6.08849100010797e-05,0.0213016127991635,0.0213350321413364,0.0213662627253534,0.0214150215240503,0.021495959788062,0,"Train"
0.0215012653425709,23,1,0.0216018722618988,5.48046330879513e-05,0.0215065708970798,0.0215666692343597,0.0216117934766467,0.021646849837488,0.021678980209806,0.0434782608695652,"Train"
0.0216836454368613,23,0,0.0217672335582792,4.30743029586408e-05,0.0216874624408156,0.0217281278313915,0.0217771446296637,0.0218033392410612,0.0218218799696962,0,"Train"
0.0218250094730798,23,0,0.0218865617157668,3.64582964616592e-05,0.0218270958086688,0.0218561701941107,0.0218874565558152,0.0219141220888655,0.0219491456022876,0,"Train"
0.0219499099202751,23,0,0.0220570841329873,5.80232540556871e-05,0.0219503214761145,0.0220212974908728,0.0220627752662552,0.0220942379973329,0.0221578814367831,0,"Train"
0.0221584319555455,23,0,0.0222855443473186,5.84786840914838e-05,0.022158667892158,0.0222504376086305,0.0222875679412284,0.0223310647778434,0.0223660463212014,0,"Train"
0.022368251221922,23,0,0.0224940907179372,6.80268723026046e-05,0.0223689861888289,0.0224440699161912,0.0224877785266309,0.0225315674801215,0.0226177506774754,0,"Train"
0.0226327179078796,23,0,0.0227702617127381,7.61553397995911e-05,0.0226364597154807,0.0227131001606956,0.0228000233120945,0.0228335961479573,0.0228697143674668,0,"Train"
0.0228746973104246,23,0,0.0229937593024254,7.08595998705262e-05,0.0228755766532995,0.0229214035576118,0.0230147664326836,0.0230595110241536,0.0230796468361403,0,"Train"
0.0230826913423255,23,0,0.0232491965256392,9.21717282324909e-05,0.0230830296207905,0.023166090939993,0.023259844962083,0.0233452059549881,0.0233649922127265,0,"Train"
0.0233707529026362,24,0,0.0235074661789585,7.72062889524124e-05,0.023371056096842,0.0234468156229139,0.0234896716531692,0.0235887545485497,0.0236269240392295,0,"Train"
0.0236269240392295,23,0,0.023763335058258,7.31652884010145e-05,0.0236398675024985,0.0237131905689753,0.0237938559628953,0.0238177473173653,0.0238578876935426,0,"Train"
0.0238588455025569,23,0,0.0240022208588972,7.01082483950465e-05,0.02387704387383,0.0239470191865077,0.0240009695294045,0.0240629462073786,0.0240977557522755,0,"Train"
0.0240986460508866,23,0,0.0242161636828812,6.43812947923404e-05,0.0241066587383864,0.0241656472270286,0.0242210432446369,0.0242677936956218,0.0243176857776566,0,"Train"
0.0243188913119455,23,0,0.0244312891338034,8.21422290361809e-05,0.0243257226729159,0.0243573446843229,0.0244226778568685,0.0244741650930401,0.0246104540091959,0,"Train"
